Date,Exercise,Category,Type,Set,Weight,WeightType,Reps,Duration,Note
2026-02-24,Romanian Deadlift,legs,reps,2,200,lbs,6,,
2026-02-24,Romanian Deadlift,legs,reps,3,200,lbs,6,,
2026-02-24,Squat,legs,reps,1,205,lbs,7,,Mood:3
2026-02-24,Squat,legs,reps,2,205,lbs,6,,
2026-02-24,Squat,legs,reps,3,205,lbs,6,,
2026-02-24,Walking Lunges,legs,reps,1,40,lbs,12,,
2026-02-24,Walking Lunges,legs,reps,2,40,lbs,12,,
2026-02-24,Walking Lunges,legs,reps,3,40,lbs,12,,
__DAYSPLIT__,2026-02-25,Push,,,,,,,
2026-02-25,Ab Wheel Rollouts,core,reps,1,,bodyweight,14,,Mood:4
2026-02-25,Ab Wheel Rollouts,core,reps,2,,bodyweight,12,,
2026-02-25,Ab Wheel Rollouts,core,reps,3,,bodyweight,11,,
2026-02-25,Bench Press,push,reps,1,150,lbs,6,,
2026-02-25,Bench Press,push,reps,2,150,lbs,6,,
2026-02-25,Bench Press,push,reps,3,150,lbs,6,,
2026-02-25,Cable Woodchops,core,reps,1,60,lbs,15,,Mood:4
2026-02-25,Cable Woodchops,core,reps,2,60,lbs,14,,
2026-02-25,Cable Woodchops,core,reps,3,60,lbs,13,,
2026-02-25,Dips,push,reps,1,,bodyweight,12,,Mood:4
2026-02-25,Dips,push,reps,2,,bodyweight,10,,
2026-02-25,Dips,push,reps,3,,bodyweight,9,,
2026-02-25,Hanging Leg Raises,core,reps,1,,bodyweight,11,,
2026-02-25,Hanging Leg Raises,core,reps,2,,bodyweight,10,,
2026-02-25,Hanging Leg Raises,core,reps,3,,bodyweight,9,,
2026-02-25,Incline Dumbbell Press,push,reps,1,60,lbs,12,,
2026-02-25,Incline Dumbbell Press,push,reps,2,60,lbs,11,,
2026-02-25,Incline Dumbbell Press,push,reps,3,60,lbs,10,,
2026-02-25,Lateral Raises,push,reps,1,30,lbs,15,,
2026-02-25,Lateral Raises,push,reps,2,30,lbs,14,,
2026-02-25,Lateral Raises,push,reps,3,30,lbs,13,,
2026-02-25,Overhead Press,push,reps,1,105,lbs,6,,Mood:4|Form:Shoulders felt stable
2026-02-25,Overhead Press,push,reps,2,105,lbs,5,,
2026-02-25,Overhead Press,push,reps,3,105,lbs,6,,
2026-02-25,Plank,core,timed,1,,bodyweight,,77,
2026-02-25,Plank,core,timed,2,,bodyweight,,77,
2026-02-25,Plank,core,timed,3,,bodyweight,,72,
2026-02-25,Push Ups,push,reps,1,,bodyweight,24,,Mood:4
2026-02-25,Push Ups,push,reps,2,,bodyweight,20,,
2026-02-25,Push Ups,push,reps,3,,bodyweight,20,,
2026-02-25,Tricep Pushdowns,push,reps,1,70,lbs,14,,
2026-02-25,Tricep Pushdowns,push,reps,2,70,lbs,13,,
2026-02-25,Tricep Pushdowns,push,reps,3,70,lbs,12,,
__DAYSPLIT__,2026-02-27,Pull,,,,,,,
2026-02-27,Band Pull Aparts,pull,reps,1,,banded,25,,Red|Mood:5
2026-02-27,Band Pull Aparts,pull,reps,2,,banded,23,,
2026-02-27,Band Pull Aparts,pull,reps,3,,banded,20,,
2026-02-27,Banded Pullups,pull,reps,1,,banded,14,,Red|Mood:5|General:Five months in. This is who I am now
2026-02-27,Banded Pullups,pull,reps,2,,banded,13,,
2026-02-27,Banded Pullups,pull,reps,3,,banded,12,,
2026-02-27,Barbell Rows,pull,reps,1,205,lbs,6,,Mood:5
2026-02-27,Barbell Rows,pull,reps,2,205,lbs,6,,
2026-02-27,Barbell Rows,pull,reps,3,205,lbs,6,,
2026-02-27,Dead Hangs,pull,timed,1,,bodyweight,,58,Mood:5
2026-02-27,Dumbbell Curls,pull,reps,1,35,lbs,12,,Mood:5
2026-02-27,Dumbbell Curls,pull,reps,2,35,lbs,11,,
2026-02-27,Dumbbell Curls,pull,reps,3,35,lbs,10,,
2026-02-27,Face Pulls,pull,reps,1,80,lbs,15,,
2026-02-27,Face Pulls,pull,reps,2,80,lbs,14,,
2026-02-27,Face Pulls,pull,reps,3,80,lbs,14,,
2026-02-27,Lat Pulldowns,pull,reps,1,160,lbs,12,,
2026-02-27,Lat Pulldowns,pull,reps,2,160,lbs,11,,
2026-02-27,Lat Pulldowns,pull,reps,3,160,lbs,10,,
2026-02-27,Plank,core,timed,1,,bodyweight,,77,Mood:5
2026-02-27,Plank,core,timed,2,,bodyweight,,77,
2026-02-27,Plank,core,timed,3,,bodyweight,,72,
__DAYSPLIT__,2026-02-28,Push,,,,,,,
2026-02-28,Bench Press,push,reps,1,150,lbs,7,,Mood:4|Form:Keep chest up|General:Good push session
2026-02-28,Bench Press,push,reps,2,150,lbs,6,,
2026-02-28,Bench Press,push,reps,3,150,lbs,5,,
2026-02-28,Incline Dumbbell Press,push,reps,1,60,lbs,12,,
2026-02-28,Incline Dumbbell Press,push,reps,2,60,lbs,11,,
2026-02-28,Incline Dumbbell Press,push,reps,3,60,lbs,10,,
2026-02-28,Overhead Press,push,reps,1,105,lbs,6,,
2026-02-28,Overhead Press,push,reps,2,105,lbs,5,,
2026-02-28,Overhead Press,push,reps,3,105,lbs,4,,
2026-02-28,Lateral Raises,push,reps,1,30,lbs,15,,
2026-02-28,Lateral Raises,push,reps,2,30,lbs,14,,
2026-02-28,Lateral Raises,push,reps,3,30,lbs,13,,
2026-02-28,Dips,push,reps,1,,bodyweight,13,,
2026-02-28,Dips,push,reps,2,,bodyweight,12,,
2026-02-28,Dips,push,reps,3,,bodyweight,11,,
2026-02-28,Push Ups,push,reps,1,,bodyweight,25,,
2026-02-28,Push Ups,push,reps,2,,bodyweight,24,,
2026-02-28,Push Ups,push,reps,3,,bodyweight,23,,
2026-02-28,Tricep Pushdowns,push,reps,1,70,lbs,14,,
2026-02-28,Tricep Pushdowns,push,reps,2,70,lbs,13,,
2026-02-28,Tricep Pushdowns,push,reps,3,70,lbs,12,,
2026-02-28,Sauna,other,timed,1,,,,900,Mood:4|General:Recovery sauna after push
__DAYSPLIT__,2026-03-01,Other,,,,,,,
2026-03-01,Stretching (General),mobility,timed,1,,,,300,Mood:3|General:Light mobility work
2026-03-01,Foam Rolling,other,timed,1,,,,300,
__DAYSPLIT__,2026-03-03,Push,,,,,,,
2026-03-03,Bench Press,push,reps,1,150,lbs,7,,Mood:4|Form:Keep chest up|General:Nice session
2026-03-03,Bench Press,push,reps,2,150,lbs,6,,
2026-03-03,Bench Press,push,reps,3,150,lbs,5,,
2026-03-03,Incline Dumbbell Press,push,reps,1,60,lbs,12,,
2026-03-03,Incline Dumbbell Press,push,reps,2,60,lbs,11,,
2026-03-03,Incline Dumbbell Press,push,reps,3,60,lbs,10,,
2026-03-03,Overhead Press,push,reps,1,105,lbs,6,,
2026-03-03,Overhead Press,push,reps,2,105,lbs,5,,
2026-03-03,Overhead Press,push,reps,3,105,lbs,4,,
2026-03-03,Lateral Raises,push,reps,1,30,lbs,15,,
2026-03-03,Lateral Raises,push,reps,2,30,lbs,14,,
2026-03-03,Lateral Raises,push,reps,3,30,lbs,13,,
2026-03-03,Dips,push,reps,1,,bodyweight,14,,
2026-03-03,Dips,push,reps,2,,bodyweight,13,,
2026-03-03,Dips,push,reps,3,,bodyweight,12,,
2026-03-03,Push Ups,push,reps,1,,bodyweight,25,,
2026-03-03,Push Ups,push,reps,2,,bodyweight,24,,
2026-03-03,Push Ups,push,reps,3,,bodyweight,23,,
2026-03-03,Tricep Pushdowns,push,reps,1,70,lbs,14,,
2026-03-03,Tricep Pushdowns,push,reps,2,70,lbs,13,,
2026-03-03,Tricep Pushdowns,push,reps,3,70,lbs,12,,
2026-03-03,Cold Plunge,other,timed,1,,,,120,General:First cold plunge of the season. Brutal.
__DAYSPLIT__,2026-03-04,Pull,,,,,,,
2026-03-04,Barbell Rows,pull,reps,1,210,lbs,7,,Mood:4|Form:Good form|General:Strong pull session
2026-03-04,Barbell Rows,pull,reps,2,210,lbs,6,,
2026-03-04,Barbell Rows,pull,reps,3,210,lbs,5,,
2026-03-04,Lat Pulldowns,pull,reps,1,160,lbs,12,,
2026-03-04,Lat Pulldowns,pull,reps,2,160,lbs,11,,
2026-03-04,Lat Pulldowns,pull,reps,3,160,lbs,10,,
2026-03-04,Banded Pullups,pull,reps,1,,banded,15,,Red|Mood:4|Form:Smooth reps|General:Pullup progress steady
2026-03-04,Banded Pullups,pull,reps,2,,banded,14,,
2026-03-04,Banded Pullups,pull,reps,3,,banded,13,,
2026-03-04,Band Pull Aparts,pull,reps,1,,banded,25,,Red
2026-03-04,Band Pull Aparts,pull,reps,2,,banded,23,,
2026-03-04,Band Pull Aparts,pull,reps,3,,banded,21,,
2026-03-04,Dumbbell Curls,pull,reps,1,35,lbs,12,,
2026-03-04,Dumbbell Curls,pull,reps,2,35,lbs,11,,
2026-03-04,Dumbbell Curls,pull,reps,3,35,lbs,10,,
2026-03-04,Face Pulls,pull,reps,1,80,lbs,15,,
2026-03-04,Face Pulls,pull,reps,2,80,lbs,14,,
2026-03-04,Face Pulls,pull,reps,3,80,lbs,13,,
2026-03-04,Dead Hangs,pull,timed,1,,bodyweight,,62,
__DAYSPLIT__,2026-03-05,Legs,,,,,,,
2026-03-05,Squat,legs,reps,1,210,lbs,7,,Mood:3|Form:Depth improving|General:Solid leg day
2026-03-05,Squat,legs,reps,2,210,lbs,6,,
2026-03-05,Squat,legs,reps,3,210,lbs,5,,
2026-03-05,Romanian Deadlift,legs,reps,1,200,lbs,7,,
2026-03-05,Romanian Deadlift,legs,reps,2,200,lbs,6,,
2026-03-05,Romanian Deadlift,legs,reps,3,200,lbs,5,,
2026-03-05,Leg Press,legs,reps,1,425,lbs,12,,
2026-03-05,Leg Press,legs,reps,2,425,lbs,11,,
2026-03-05,Leg Press,legs,reps,3,425,lbs,10,,
2026-03-05,Leg Curls,legs,reps,1,130,lbs,12,,
2026-03-05,Leg Curls,legs,reps,2,130,lbs,11,,
2026-03-05,Leg Curls,legs,reps,3,130,lbs,10,,
2026-03-05,Walking Lunges,legs,reps,1,40,lbs,12,,
2026-03-05,Walking Lunges,legs,reps,2,40,lbs,11,,
2026-03-05,Walking Lunges,legs,reps,3,40,lbs,10,,
2026-03-05,Calf Raises,legs,reps,1,270,lbs,15,,
2026-03-05,Calf Raises,legs,reps,2,270,lbs,14,,
2026-03-05,Calf Raises,legs,reps,3,270,lbs,13,,
__DAYSPLIT__,2026-03-06,Other,,,,,,,
2026-03-06,Stretching (General),mobility,timed,1,,,,900,Mood:3|General:Rest day. Mobility work.
2026-03-06,Hip Flexor Stretches,mobility,timed,1,,,,180,
__DAYSPLIT__,2026-03-07,Push,,,,,,,
2026-03-07,Bench Press,push,reps,1,155,lbs,7,,Mood:4|Form:Keep chest up|General:Good push
2026-03-07,Bench Press,push,reps,2,155,lbs,6,,
2026-03-07,Bench Press,push,reps,3,155,lbs,5,,
2026-03-07,Incline Dumbbell Press,push,reps,1,60,lbs,12,,
2026-03-07,Incline Dumbbell Press,push,reps,2,60,lbs,11,,
2026-03-07,Incline Dumbbell Press,push,reps,3,60,lbs,10,,
2026-03-07,Overhead Press,push,reps,1,110,lbs,6,,
2026-03-07,Overhead Press,push,reps,2,110,lbs,5,,
2026-03-07,Overhead Press,push,reps,3,110,lbs,4,,
2026-03-07,Lateral Raises,push,reps,1,30,lbs,15,,
2026-03-07,Lateral Raises,push,reps,2,30,lbs,14,,
2026-03-07,Lateral Raises,push,reps,3,30,lbs,13,,
2026-03-07,Dips,push,reps,1,,bodyweight,14,,
2026-03-07,Dips,push,reps,2,,bodyweight,13,,
2026-03-07,Dips,push,reps,3,,bodyweight,12,,
2026-03-07,Push Ups,push,reps,1,,bodyweight,26,,
2026-03-07,Push Ups,push,reps,2,,bodyweight,25,,
2026-03-07,Push Ups,push,reps,3,,bodyweight,24,,
2026-03-07,Tricep Pushdowns,push,reps,1,70,lbs,14,,
2026-03-07,Tricep Pushdowns,push,reps,2,70,lbs,13,,
2026-03-07,Tricep Pushdowns,push,reps,3,70,lbs,12,,
2026-03-07,Sauna,other,timed,1,,,,900,Mood:4|General:Recovery sauna
__DAYSPLIT__,2026-03-08,Pull,,,,,,,
2026-03-08,Barbell Rows,pull,reps,1,200,lbs,6,,Mood:1|Form:Form breaking down|General:Worst session in weeks. Construction noise all night.
2026-03-08,Barbell Rows,pull,reps,2,200,lbs,5,,
2026-03-08,Barbell Rows,pull,reps,3,200,lbs,4,,
2026-03-08,Lat Pulldowns,pull,reps,1,155,lbs,10,,
2026-03-08,Lat Pulldowns,pull,reps,2,155,lbs,9,,
2026-03-08,Lat Pulldowns,pull,reps,3,155,lbs,8,,
2026-03-08,Banded Pullups,pull,reps,1,,banded,13,,Red|Mood:1|Form:Struggling|General:Had to push through. Sleep deprivation is real.
2026-03-08,Banded Pullups,pull,reps,2,,banded,12,,
2026-03-08,Banded Pullups,pull,reps,3,,banded,11,,
2026-03-08,Band Pull Aparts,pull,reps,1,,banded,20,,Red
2026-03-08,Band Pull Aparts,pull,reps,2,,banded,19,,
2026-03-08,Band Pull Aparts,pull,reps,3,,banded,18,,
2026-03-08,Dumbbell Curls,pull,reps,1,35,lbs,10,,
2026-03-08,Dumbbell Curls,pull,reps,2,35,lbs,9,,
2026-03-08,Dumbbell Curls,pull,reps,3,35,lbs,8,,
2026-03-08,Face Pulls,pull,reps,1,75,lbs,12,,
2026-03-08,Face Pulls,pull,reps,2,75,lbs,11,,
2026-03-08,Face Pulls,pull,reps,3,75,lbs,10,,
__DAYSPLIT__,2026-03-09,Other,,,,,,,
2026-03-09,Stretching (General),mobility,timed,1,,,,300,Mood:2|General:Recovery day. Sleep was rough.
2026-03-09,Foam Rolling,other,timed,1,,,,300,
__DAYSPLIT__,2026-03-10,Push,,,,,,,
2026-03-10,Bench Press,push,reps,1,145,lbs,5,,Mood:2|Form:Not feeling it today|General:Light session. Sleep catch-up.
2026-03-10,Bench Press,push,reps,2,145,lbs,5,,
2026-03-10,Bench Press,push,reps,3,145,lbs,5,,
2026-03-10,Overhead Press,push,reps,1,100,lbs,5,,
2026-03-10,Overhead Press,push,reps,2,100,lbs,5,,
2026-03-10,Overhead Press,push,reps,3,100,lbs,5,,
2026-03-10,Lateral Raises,push,reps,1,25,lbs,12,,
2026-03-10,Lateral Raises,push,reps,2,25,lbs,11,,
2026-03-10,Lateral Raises,push,reps,3,25,lbs,10,,
2026-03-10,Push Ups,push,reps,1,,bodyweight,22,,
2026-03-10,Push Ups,push,reps,2,,bodyweight,21,,
2026-03-10,Push Ups,push,reps,3,,bodyweight,19,,
__DAYSPLIT__,2026-03-11,Pull,,,,,,,
2026-03-11,Barbell Rows,pull,reps,1,210,lbs,7,,Mood:5|Form:Good form|General:Bouncing back strong
2026-03-11,Barbell Rows,pull,reps,2,210,lbs,6,,
2026-03-11,Barbell Rows,pull,reps,3,210,lbs,5,,
2026-03-11,Lat Pulldowns,pull,reps,1,160,lbs,12,,
2026-03-11,Lat Pulldowns,pull,reps,2,160,lbs,11,,
2026-03-11,Lat Pulldowns,pull,reps,3,160,lbs,10,,
2026-03-11,Banded Pullups,pull,reps,1,,banded,16,,Red|Mood:5|Form:Smooth reps|General:Getting stronger
2026-03-11,Banded Pullups,pull,reps,2,,banded,15,,
2026-03-11,Banded Pullups,pull,reps,3,,banded,14,,
2026-03-11,Band Pull Aparts,pull,reps,1,,banded,26,,Red
2026-03-11,Band Pull Aparts,pull,reps,2,,banded,24,,
2026-03-11,Band Pull Aparts,pull,reps,3,,banded,22,,
2026-03-11,Dumbbell Curls,pull,reps,1,35,lbs,12,,
2026-03-11,Dumbbell Curls,pull,reps,2,35,lbs,11,,
2026-03-11,Dumbbell Curls,pull,reps,3,35,lbs,10,,
2026-03-11,Face Pulls,pull,reps,1,80,lbs,15,,
2026-03-11,Face Pulls,pull,reps,2,80,lbs,14,,
2026-03-11,Face Pulls,pull,reps,3,80,lbs,13,,
2026-03-11,Dead Hangs,pull,timed,1,,bodyweight,,65,
__DAYSPLIT__,2026-03-12,Legs,,,,,,,
2026-03-12,Squat,legs,reps,1,215,lbs,8,,Mood:5|Form:Excellent depth|General:Strongest leg day in weeks
2026-03-12,Squat,legs,reps,2,215,lbs,7,,
2026-03-12,Squat,legs,reps,3,215,lbs,6,,
2026-03-12,Romanian Deadlift,legs,reps,1,205,lbs,7,,
2026-03-12,Romanian Deadlift,legs,reps,2,205,lbs,6,,
2026-03-12,Romanian Deadlift,legs,reps,3,205,lbs,5,,
2026-03-12,Leg Press,legs,reps,1,430,lbs,13,,
2026-03-12,Leg Press,legs,reps,2,430,lbs,12,,
2026-03-12,Leg Press,legs,reps,3,430,lbs,11,,
2026-03-12,Leg Curls,legs,reps,1,135,lbs,13,,
2026-03-12,Leg Curls,legs,reps,2,135,lbs,12,,
2026-03-12,Leg Curls,legs,reps,3,135,lbs,11,,
2026-03-12,Walking Lunges,legs,reps,1,40,lbs,13,,
2026-03-12,Walking Lunges,legs,reps,2,40,lbs,12,,
2026-03-12,Walking Lunges,legs,reps,3,40,lbs,11,,
2026-03-12,Calf Raises,legs,reps,1,275,lbs,16,,
2026-03-12,Calf Raises,legs,reps,2,275,lbs,15,,
2026-03-12,Calf Raises,legs,reps,3,275,lbs,14,,
__DAYSPLIT__,2026-03-13,Other,,,,,,,
2026-03-13,Sauna,other,timed,1,,,,900,Mood:3|General:Recovery day. 15 min sauna.
2026-03-13,Stretching (General),mobility,timed,1,,,,600,General:Post-sauna mobility
__DAYSPLIT__,2026-03-14,Push,,,,,,,
2026-03-14,Bench Press,push,reps,1,170,lbs,5,,Mood:5|Form:PERFECT FORM|General:HIT 170! New bench press PR!
2026-03-14,Bench Press,push,reps,2,170,lbs,3,,
2026-03-14,Bench Press,push,reps,3,170,lbs,2,,
2026-03-14,Incline Dumbbell Press,push,reps,1,65,lbs,12,,Mood:5|Form:Feeling strong|General:Strongest session in weeks
2026-03-14,Incline Dumbbell Press,push,reps,2,65,lbs,11,,
2026-03-14,Incline Dumbbell Press,push,reps,3,65,lbs,10,,
2026-03-14,Overhead Press,push,reps,1,110,lbs,6,,
2026-03-14,Overhead Press,push,reps,2,110,lbs,5,,
2026-03-14,Overhead Press,push,reps,3,110,lbs,4,,
2026-03-14,Lateral Raises,push,reps,1,35,lbs,15,,
2026-03-14,Lateral Raises,push,reps,2,35,lbs,14,,
2026-03-14,Lateral Raises,push,reps,3,35,lbs,13,,
2026-03-14,Dips,push,reps,1,,bodyweight,15,,
2026-03-14,Dips,push,reps,2,,bodyweight,14,,
2026-03-14,Dips,push,reps,3,,bodyweight,13,,
2026-03-14,Push Ups,push,reps,1,,bodyweight,27,,
2026-03-14,Push Ups,push,reps,2,,bodyweight,26,,
2026-03-14,Push Ups,push,reps,3,,bodyweight,25,,
2026-03-14,Tricep Pushdowns,push,reps,1,75,lbs,15,,
2026-03-14,Tricep Pushdowns,push,reps,2,75,lbs,14,,
2026-03-14,Tricep Pushdowns,push,reps,3,75,lbs,13,,
__DAYSPLIT__,2026-03-15,Pull,,,,,,,
2026-03-15,Barbell Rows,pull,reps,1,210,lbs,7,,Mood:5|Form:Good form|General:Strong finish to the week
2026-03-15,Barbell Rows,pull,reps,2,210,lbs,6,,
2026-03-15,Barbell Rows,pull,reps,3,210,lbs,5,,
2026-03-15,Lat Pulldowns,pull,reps,1,165,lbs,12,,
2026-03-15,Lat Pulldowns,pull,reps,2,165,lbs,11,,
2026-03-15,Lat Pulldowns,pull,reps,3,165,lbs,10,,
2026-03-15,Banded Pullups,pull,reps,1,,banded,16,,Red|Mood:5|Form:Smooth reps|General:Almost ready for unassisted
2026-03-15,Banded Pullups,pull,reps,2,,banded,15,,
2026-03-15,Banded Pullups,pull,reps,3,,banded,14,,
2026-03-15,Band Pull Aparts,pull,reps,1,,banded,27,,Red
2026-03-15,Band Pull Aparts,pull,reps,2,,banded,25,,
2026-03-15,Band Pull Aparts,pull,reps,3,,banded,23,,
2026-03-15,Dumbbell Curls,pull,reps,1,40,lbs,12,,
2026-03-15,Dumbbell Curls,pull,reps,2,40,lbs,11,,
2026-03-15,Dumbbell Curls,pull,reps,3,40,lbs,10,,
2026-03-15,Face Pulls,pull,reps,1,85,lbs,15,,
2026-03-15,Face Pulls,pull,reps,2,85,lbs,14,,
2026-03-15,Face Pulls,pull,reps,3,85,lbs,13,,
2026-03-15,Dead Hangs,pull,timed,1,,bodyweight,,70,
2026-03-15,Cold Plunge,other,timed,1,,,,120,Mood:5|General:Getting easier with practice
__DAYSPLIT__,2026-03-16,Push,,,,,,,
2026-03-16,Bench Press,push,reps,1,155,lbs,7,,Mood:4|Form:Keep chest up|General:Working weight feels light after that PR
2026-03-16,Bench Press,push,reps,2,155,lbs,6,,
2026-03-16,Bench Press,push,reps,3,155,lbs,5,,
2026-03-16,Incline Dumbbell Press,push,reps,1,65,lbs,12,,
2026-03-16,Incline Dumbbell Press,push,reps,2,65,lbs,11,,
2026-03-16,Incline Dumbbell Press,push,reps,3,65,lbs,10,,
2026-03-16,Overhead Press,push,reps,1,110,lbs,6,,
2026-03-16,Overhead Press,push,reps,2,110,lbs,5,,
2026-03-16,Overhead Press,push,reps,3,110,lbs,5,,
2026-03-16,Lateral Raises,push,reps,1,35,lbs,15,,
2026-03-16,Lateral Raises,push,reps,2,35,lbs,14,,
2026-03-16,Lateral Raises,push,reps,3,35,lbs,13,,
2026-03-16,Dips,push,reps,1,,bodyweight,15,,
2026-03-16,Dips,push,reps,2,,bodyweight,14,,
2026-03-16,Dips,push,reps,3,,bodyweight,13,,
2026-03-16,Push Ups,push,reps,1,,bodyweight,28,,
2026-03-16,Push Ups,push,reps,2,,bodyweight,27,,
2026-03-16,Push Ups,push,reps,3,,bodyweight,26,,
2026-03-16,Tricep Pushdowns,push,reps,1,75,lbs,15,,
2026-03-16,Tricep Pushdowns,push,reps,2,75,lbs,14,,
2026-03-16,Tricep Pushdowns,push,reps,3,75,lbs,13,,
__DAYSPLIT__,2026-03-17,Pull,,,,,,,
2026-03-17,Barbell Rows,pull,reps,1,210,lbs,7,,Mood:4|Form:Tight core|General:Riding high from the PR week
2026-03-17,Barbell Rows,pull,reps,2,210,lbs,6,,
2026-03-17,Barbell Rows,pull,reps,3,210,lbs,6,,
2026-03-17,Lat Pulldowns,pull,reps,1,165,lbs,12,,
2026-03-17,Lat Pulldowns,pull,reps,2,165,lbs,11,,
2026-03-17,Lat Pulldowns,pull,reps,3,165,lbs,10,,
2026-03-17,Banded Pullups,pull,reps,1,,banded,17,,Red|Mood:4|Form:Controlled negatives|General:These feel easy now
2026-03-17,Banded Pullups,pull,reps,2,,banded,16,,
2026-03-17,Banded Pullups,pull,reps,3,,banded,15,,
2026-03-17,Band Pull Aparts,pull,reps,1,,banded,27,,Red
2026-03-17,Band Pull Aparts,pull,reps,2,,banded,25,,
2026-03-17,Band Pull Aparts,pull,reps,3,,banded,23,,
2026-03-17,Dumbbell Curls,pull,reps,1,40,lbs,12,,
2026-03-17,Dumbbell Curls,pull,reps,2,40,lbs,11,,
2026-03-17,Dumbbell Curls,pull,reps,3,40,lbs,10,,
2026-03-17,Face Pulls,pull,reps,1,85,lbs,15,,
2026-03-17,Face Pulls,pull,reps,2,85,lbs,14,,
2026-03-17,Face Pulls,pull,reps,3,85,lbs,13,,
2026-03-17,Dead Hangs,pull,timed,1,,bodyweight,,72,
__DAYSPLIT__,2026-03-18,Legs,,,,,,,
2026-03-18,Squat,legs,reps,1,215,lbs,8,,Mood:3|Form:Depth good|General:Grinding through legs
2026-03-18,Squat,legs,reps,2,215,lbs,7,,
2026-03-18,Squat,legs,reps,3,215,lbs,6,,
2026-03-18,Romanian Deadlift,legs,reps,1,205,lbs,7,,
2026-03-18,Romanian Deadlift,legs,reps,2,205,lbs,6,,
2026-03-18,Romanian Deadlift,legs,reps,3,205,lbs,6,,
2026-03-18,Leg Press,legs,reps,1,430,lbs,13,,
2026-03-18,Leg Press,legs,reps,2,430,lbs,12,,
2026-03-18,Leg Press,legs,reps,3,430,lbs,11,,
2026-03-18,Leg Curls,legs,reps,1,135,lbs,13,,
2026-03-18,Leg Curls,legs,reps,2,135,lbs,12,,
2026-03-18,Leg Curls,legs,reps,3,135,lbs,11,,
2026-03-18,Walking Lunges,legs,reps,1,40,lbs,13,,
2026-03-18,Walking Lunges,legs,reps,2,40,lbs,12,,
2026-03-18,Walking Lunges,legs,reps,3,40,lbs,11,,
2026-03-18,Calf Raises,legs,reps,1,275,lbs,16,,
2026-03-18,Calf Raises,legs,reps,2,275,lbs,15,,
2026-03-18,Calf Raises,legs,reps,3,275,lbs,14,,
__DAYSPLIT__,2026-03-19,Other,,,,,,,
2026-03-19,Sauna,other,timed,1,,,,900,Mood:4|General:Post-legs recovery
2026-03-19,Stretching (General),mobility,timed,1,,,,600,
2026-03-19,Hip Flexor Stretches,mobility,timed,1,,,,180,
__DAYSPLIT__,2026-03-20,Push,,,,,,,
2026-03-20,Bench Press,push,reps,1,155,lbs,7,,Mood:4|Form:Good arch|General:Physio follow-up today. Shoulder much better. Cleared for heavier OHP.
2026-03-20,Bench Press,push,reps,2,155,lbs,6,,
2026-03-20,Bench Press,push,reps,3,155,lbs,6,,
2026-03-20,Incline Dumbbell Press,push,reps,1,65,lbs,12,,
2026-03-20,Incline Dumbbell Press,push,reps,2,65,lbs,11,,
2026-03-20,Incline Dumbbell Press,push,reps,3,65,lbs,10,,
2026-03-20,Overhead Press,push,reps,1,110,lbs,6,,
2026-03-20,Overhead Press,push,reps,2,110,lbs,5,,
2026-03-20,Overhead Press,push,reps,3,110,lbs,5,,
2026-03-20,Lateral Raises,push,reps,1,35,lbs,15,,
2026-03-20,Lateral Raises,push,reps,2,35,lbs,14,,
2026-03-20,Lateral Raises,push,reps,3,35,lbs,13,,
2026-03-20,Dips,push,reps,1,,bodyweight,16,,
2026-03-20,Dips,push,reps,2,,bodyweight,15,,
2026-03-20,Dips,push,reps,3,,bodyweight,14,,
2026-03-20,Push Ups,push,reps,1,,bodyweight,28,,
2026-03-20,Push Ups,push,reps,2,,bodyweight,27,,
2026-03-20,Push Ups,push,reps,3,,bodyweight,26,,
2026-03-20,Tricep Pushdowns,push,reps,1,75,lbs,15,,
2026-03-20,Tricep Pushdowns,push,reps,2,75,lbs,14,,
2026-03-20,Tricep Pushdowns,push,reps,3,75,lbs,13,,
__DAYSPLIT__,2026-03-21,Pull,,,,,,,
2026-03-21,Barbell Rows,pull,reps,1,210,lbs,8,,Mood:4|Form:Squeeze at top
2026-03-21,Barbell Rows,pull,reps,2,210,lbs,7,,
2026-03-21,Barbell Rows,pull,reps,3,210,lbs,6,,
2026-03-21,Lat Pulldowns,pull,reps,1,165,lbs,12,,
2026-03-21,Lat Pulldowns,pull,reps,2,165,lbs,11,,
2026-03-21,Lat Pulldowns,pull,reps,3,165,lbs,10,,
2026-03-21,Banded Pullups,pull,reps,1,,banded,17,,Red|Mood:4|Form:Smooth
2026-03-21,Banded Pullups,pull,reps,2,,banded,16,,
2026-03-21,Banded Pullups,pull,reps,3,,banded,15,,
2026-03-21,Band Pull Aparts,pull,reps,1,,banded,28,,Red
2026-03-21,Band Pull Aparts,pull,reps,2,,banded,26,,
2026-03-21,Band Pull Aparts,pull,reps,3,,banded,24,,
2026-03-21,Dumbbell Curls,pull,reps,1,40,lbs,12,,
2026-03-21,Dumbbell Curls,pull,reps,2,40,lbs,11,,
2026-03-21,Dumbbell Curls,pull,reps,3,40,lbs,10,,
2026-03-21,Face Pulls,pull,reps,1,85,lbs,15,,
2026-03-21,Face Pulls,pull,reps,2,85,lbs,14,,
2026-03-21,Face Pulls,pull,reps,3,85,lbs,13,,
2026-03-21,Dead Hangs,pull,timed,1,,bodyweight,,73,
__DAYSPLIT__,2026-03-22,Cardio,,,,,,,
